colaborador,degree,degree_weighted,degree_centrality,betweenness,closeness,eigenvector,pagerank,clustering_local,grupo_comunidade
dhh,802,1627,0.29216757741347904,0.5446551275942876,0.3622955445361359,0.0,0.09164317315859379,0.0003425477898836998,1
ryanrhughes,351,507,0.12786885245901639,0.2882424963135196,0.3183673220520867,0.0,0.030651629497560135,0.0006348950579491174,2
abenz1267,126,326,0.04590163934426229,0.04157607085783786,0.2699695983675495,0.0,0.015874636586721936,0.0032181471398750826,4
kromsam,56,118,0.02040072859744991,0.033286442373603335,0.2891185340770244,0.0,0.006264290729532001,0.0020660649715611877,3
dharmavagabond,73,90,0.026593806921675775,0.04504107931407189,0.29707899348358763,0.0,0.005611081218930326,0.0009877090215669763,5
Luquatic,49,86,0.01785063752276867,0.036257484050501894,0.27526538961004726,0.0,0.0055736906891294,0.001708557761883383,3
jardahrazdera,36,95,0.013114754098360656,0.006186263216996882,0.24566639430518805,0.0,0.004684744306233522,0.010917659766819526,3
naxels,53,71,0.019307832422586522,0.03213477947704646,0.30717115067848455,0.0,0.004373492137221011,0.0014830194332362127,2
jondkinney,35,69,0.012750455373406192,0.01597484066962246,0.241985565366767,0.0,0.004057821121667652,0.003847210114038979,7
woopstar,36,82,0.013114754098360656,0.0019397484090480897,0.24354617030274386,0.0,0.004000518301907125,0.008714301402590293,4
nik-securemeasure,38,68,0.013843351548269581,0.014254020682686752,0.2668000851607409,0.0,0.0038785045928701072,0.0038655290644620016,6
ColtonIdle,30,70,0.01092896174863388,0.013861006917616209,0.2780070173944063,0.0,0.003510760519475474,0.014040409465125752,3
hjanuschka,21,64,0.007650273224043716,0.0016885465866190036,0.24675226479024992,0.0,0.003386177331987697,0.01704402916083653,5
RodriMora,35,51,0.012750455373406192,0.019673409862422584,0.28293860948348737,0.0,0.0033366684722904803,0.0019315339920660474,17
sailoz,45,62,0.01639344262295082,0.021602511971466024,0.2924773143134546,0.0,0.00331332534265647,0.004225995252940237,3
inffy,39,56,0.014207650273224043,0.015431651540934626,0.2812651500188533,0.0,0.003175091122079553,0.0028409309640987338,3
killeik,31,54,0.011293260473588342,0.011942794052416736,0.2617153301744936,0.0,0.003146640352973093,0.003595815710153367,4
morgoth,45,48,0.01639344262295082,0.027854999613748908,0.29111788002178113,0.0,0.0031042796749808726,0.0015548379633827242,4
ddevault,28,33,0.010200364298724954,0.016655611958759378,0.26763426989808553,0.0,0.0030629642008524623,0.000899661924126162,12
nkasco,27,50,0.009836065573770491,0.012378858632928983,0.2422595112898237,0.0,0.0030324542792283787,0.004679924247075305,3
sgruendel,35,53,0.012750455373406192,0.019382064275280084,0.2717408274785324,0.0,0.0029425247223095084,0.006128489349408318,2
landsman,33,49,0.012021857923497269,0.020311006376280544,0.2870822604440616,0.0,0.00278759582401668,0.005377222935887551,4
fisika1729,26,47,0.00947176684881603,0.015026880062724226,0.27093804807682326,0.0,0.002730046253426268,0.006246664069606347,8
itsnumpty,22,53,0.008014571948998178,0.006311747940728368,0.24200837052795507,0.0,0.0027122674333416763,0.005538706136593205,6
mmsbrggr,23,39,0.00837887067395264,0.013883641367849272,0.29557444977809977,0.0,0.0027043408494401905,0.0025869426399095265,13
Tatuck,23,33,0.00837887067395264,0.014170492272314079,0.26506511350868406,0.0,0.0026615845509190697,0.000924474847892746,14
vlofgren,30,50,0.01092896174863388,0.00871489673515103,0.2700547712348439,0.0,0.002606597240543377,0.008127923829794213,4
hyprhex,25,45,0.009107468123861567,0.014632052822280743,0.2763020034078041,0.0,0.002512672219204451,0.009087974221765402,8
goomba27,22,25,0.008014571948998178,0.011315260526976751,0.22889302252180505,0.0,0.0024913205706183824,0.0,15
illangpasandre-prog,20,24,0.007285974499089253,0.013384698223314432,0.2697710704561541,0.0,0.0024297944085279943,0.00022883295194508008,9
Kn0ax,11,48,0.004007285974499089,0.0021136583699313707,0.20774620335507896,0.0,0.0023583633591563683,0.039184120859057085,6
shawnyeager,24,45,0.008743169398907104,0.006222003006541357,0.2523288611252954,0.0,0.0023471274136511017,0.011715869494959135,3
nilszeilon,15,40,0.00546448087431694,0.006862120630711776,0.2414168299024284,0.0,0.0023442148096663043,0.007999589420019474,7
vaqMAD,29,39,0.010564663023679418,0.018395554179090657,0.27423652495430706,0.0,0.0023179862229550994,0.005037734652548434,4
c4software,24,42,0.008743169398907104,0.005339102588897371,0.24241959970472304,0.0,0.002226434203382427,0.010181036787721072,2
pelephant2,19,38,0.0069216757741347905,0.006444346477423467,0.2379715336550951,0.0,0.002199682023592473,0.008112062175024796,19
defaultdino,21,27,0.007650273224043716,0.011101145367797488,0.2602564933284819,0.0,0.002180115270925787,0.00224942535965476,13
curtisspendlove,22,32,0.008014571948998178,0.00919476116993337,0.22619138726963192,0.0,0.0021250627664128,0.0035092043628472693,18
ElBrodino,26,31,0.00947176684881603,0.013607456021384289,0.28206841165115676,0.0,0.0021089189662030715,0.0028081861412197233,11
paul-fornage,23,38,0.00837887067395264,0.0060578423759906535,0.24878422976866219,0.0,0.0021035016889975207,0.00830291011157497,3
JosefAmbruz,14,25,0.005100182149362477,0.008011018346741589,0.197367675018994,0.0,0.002089650559420106,0.0,20
mir4zul,27,30,0.009836065573770491,0.012309366342520493,0.2540764638045049,0.0,0.0020862695922654675,0.0024006804489217896,13
tahayvr,19,41,0.0069216757741347905,0.004645961639667509,0.26332555574980837,0.0,0.0020810033343094114,0.0170535682752868,2
maxguzenski,24,35,0.008743169398907104,0.007405236871813093,0.2453143694757481,0.0,0.0020547929662026398,0.005725753613815439,6
ironicbadger,19,33,0.0069216757741347905,0.006298663900072699,0.22454973939070752,0.0,0.00204304619222301,0.004583073556140827,7
adamavenir,12,45,0.004371584699453552,0.0035446060638196545,0.2323727101323076,0.0,0.0020328507936329715,0.01179113506442082,9
manuel1618,25,35,0.009107468123861567,0.017197671715332576,0.3003451251078516,0.0,0.0020127677685849834,0.004498273547635215,3
ghost,21,38,0.007650273224043716,0.003602989478710485,0.23667749490065726,0.0,0.0020023004228533815,0.00845078431121248,3
Shankar-1212,24,32,0.008743169398907104,0.00805273604668681,0.2501169591577025,0.0,0.0019900150869110443,0.002093813476093715,5
nmonev,18,22,0.006557377049180328,0.009416832415303467,0.22297046276566215,0.0,0.0019302300261698803,0.0007713605048578876,11
TobbEEEEH,16,29,0.0058287795992714025,0.006564113181254954,0.22889302252180505,0.0,0.0019176114606861616,0.0011918219148937188,17
wavic,13,28,0.004735883424408015,0.00631633650227542,0.17749176248770604,0.0,0.0019073587453082102,0.002229654403567447,2
vyrx-dev,13,38,0.004735883424408015,0.0014855659842238668,0.23593814954723732,0.0,0.0018625397611120357,0.02507557231345473,4
weierfischen,22,33,0.008014571948998178,0.004943367912910585,0.2431541349940471,0.0,0.0018569905973219063,0.008650454046123628,2
d-cas,16,33,0.0058287795992714025,0.007788356047442841,0.27295395617263296,0.0,0.0018566509439491153,0.012079217382690237,4
cluah,16,32,0.0058287795992714025,0.0047860689126830065,0.2627597277880007,0.0,0.0018282404524092649,0.009801115895772181,15
RushiChaganti,9,40,0.003278688524590164,0.002496722944376328,0.2648191007189988,0.0,0.0018245607524529676,0.026459561430915046,22
crazed-developer,16,27,0.0058287795992714025,0.00675716302065518,0.26233025024743395,0.0,0.0018198255913686406,0.0017562761238634319,9
matheorism,16,30,0.0058287795992714025,0.0038874094145434977,0.24073786628594085,0.0,0.0018183048590820078,0.004347384111107566,4
andresatierf,8,39,0.0029143897996357013,5.32133685280018e-06,0.20771259562178526,0.0,0.0017782088653869423,0.03638889021937414,2
sspaeti,23,32,0.00837887067395264,0.01001806896773036,0.2797332047573128,0.0,0.0017574784667087548,0.006285195284878359,4
ryanyogan,17,33,0.006193078324225865,0.0037576552602971492,0.2598351532603593,0.0,0.001754380377250612,0.013843363708850838,1
syabro,14,34,0.005100182149362477,0.008683606281381963,0.2632175911923053,0.0,0.0017507717317492525,0.006145616302997765,4
trevorputbrese,13,28,0.004735883424408015,0.008316645103155275,0.29314507073882773,0.0,0.0017485351020268016,0.0060170019173059145,24
LeAlencar,12,33,0.004371584699453552,0.003172192329629018,0.21840030784760428,0.0,0.0017172164954842497,0.019005792069388402,6
ludo237,21,33,0.007650273224043716,0.005689079727898357,0.26962944347670426,0.0,0.001711663793443719,0.015372472208820296,2
zigmoo,12,29,0.004371584699453552,0.0050525610841854725,0.2930781579173854,0.0,0.001638672231605854,0.002687802254974904,17
brink-lab,17,34,0.006193078324225865,0.016381338161740144,0.3005912231853132,0.0,0.0016305030261515735,0.009642108321765515,2
guilhermetk,25,31,0.009107468123861567,0.011241924287502047,0.2846321014932533,0.0,0.0016194883381983453,0.00511846846257792,4
JaxonWright,20,27,0.007285974499089253,0.005163115089062001,0.23726793122721343,0.0,0.0016190783408498927,0.008833013317237367,2
Pintjebier,13,29,0.004735883424408015,0.0023856402197747193,0.2352249537118376,0.0,0.0016027437732877327,0.012562837093005453,2
maxdmayhew,12,13,0.004371584699453552,0.007040147512355133,0.21738346056650565,0.0,0.0015882518738661842,0.0,26
fpigeonjr,18,21,0.006557377049180328,0.008844111760239706,0.27752629630088954,0.0,0.0015689333416248202,0.0026349371207263516,8
alcides,13,13,0.004735883424408015,0.006616011915142212,0.2409411540319132,0.0,0.0015503798579577439,0.0011148272017837235,9
acrogenesis,15,23,0.00546448087431694,0.00738569075841709,0.2634876687535534,0.0,0.0015485995491817232,0.00654028782763424,18
med502,12,30,0.004371584699453552,0.0031109783876508523,0.26259850901647724,0.0,0.001540709065891635,0.01685785926190685,4
bragmore,14,16,0.005100182149362477,0.009944477607842304,0.2648464129199805,0.0,0.0015272925276766632,0.0006019689679383053,7
emourad,20,27,0.007285974499089253,0.006323170775363984,0.24663377061776132,0.0,0.0015235868904050038,0.007110104456177952,3
jzetterman,9,29,0.003278688524590164,0.0007272256419435925,0.22076606083838815,0.0,0.001513335765915054,0.03135187345529469,3
wouterbouvy,13,17,0.004735883424408015,0.007157992274188427,0.2405574538334549,0.0,0.0015002657149912199,0.0,16
axelfontaine,18,27,0.006557377049180328,0.007679763313349593,0.2683053828933373,0.0,0.0014844758635562752,0.014396494709961254,1
Furyfree,14,28,0.005100182149362477,0.0037265460597476173,0.2495579027864073,0.0,0.0014710350532617714,0.017468888518949094,1
guirossibrum,15,20,0.00546448087431694,0.015551692090851957,0.29492946131527864,0.0,0.0014404529282760865,0.005906268044052075,15
Veltair-D,10,33,0.0036429872495446266,0.0014533790240786831,0.23563505410828878,0.0,0.0014214475117708537,0.017662361174470082,3
melonamin,11,27,0.004007285974499089,0.0014850796618054293,0.23010312004230565,0.0,0.001414517688498349,0.031587035828001674,10
Rishabh-Sarang,17,24,0.006193078324225865,0.005593744114242869,0.26808130490365706,0.0,0.0014058697815011454,0.009652197057987979,2
joelgaff,9,27,0.003278688524590164,0.0021190633184596996,0.229568283539436,0.0,0.0014016149338151032,0.01236909741751962,9
wekauwau,15,20,0.00546448087431694,0.0024067281574538324,0.2356783057702029,0.0,0.001390642430531355,0.0,2
SatoriSec,13,25,0.004735883424408015,0.002282627959643231,0.22510087830225553,0.0,0.0013694935195007081,0.01604813525394237,4
dcunited001,9,21,0.003278688524590164,0.000726394319840374,0.20923578747430382,0.0,0.0013542322535106143,0.0,16
ChristerNilsson,16,25,0.0058287795992714025,0.0052368898742366195,0.26962944347670426,0.0,0.0013539007340429823,0.017057375529774984,3
colutti,17,22,0.006193078324225865,0.005724915057725099,0.24818312744487592,0.0,0.001319791993676381,0.005744433542100477,4
chriopter,12,26,0.004371584699453552,0.0013216501810379762,0.24333846486043126,0.0,0.0013143619678116305,0.015143034282408728,3
Roman-Weisman,10,21,0.0036429872495446266,0.0045362693117667165,0.22655057959171868,0.0,0.0013114129077432019,0.0052379775634819326,7
GiraffeCoding,14,19,0.005100182149362477,0.007200347454525159,0.2755903433861484,0.0,0.001310045268437747,0.004223150381477185,8
OmarSkalli,14,24,0.005100182149362477,0.004442356565729132,0.23781726427784136,0.0,0.0012902112667930825,0.015233532545646083,2
jamesmcm,12,28,0.004371584699453552,0.0055494987379471035,0.29856421575074193,0.0,0.0012856396486243434,0.013304788303662286,1
pythops,11,22,0.004007285974499089,0.0024560586739914066,0.2308685444279539,0.0,0.001280036258538272,0.004280123114566606,21
Matt-Ord,14,18,0.005100182149362477,0.005189390416286663,0.22386459939605363,0.0,0.00126411190025082,0.0013781649023482162,14
nemoralis,15,18,0.00546448087431694,0.005707260889266463,0.27470590711083986,0.0,0.001259885009620962,0.004400449379522853,11
socket72,12,17,0.004371584699453552,0.0043478493787485785,0.24308508327074319,0.0,0.001248507296438772,0.0039272337176164875,2
nunix,9,9,0.003278688524590164,0.004957512545431786,0.1865972111373442,0.0,0.0012423805918551382,0.0,20
iamobservable,12,21,0.004371584699453552,0.005568257532421072,0.27564950833749796,0.0,0.0012368752445502376,0.005320844296921615,4
jankeesvw,8,22,0.0029143897996357013,0.0028692399240731617,0.26852983579129264,0.0,0.0012343333968983866,0.015653942349898826,5
amanat361,11,13,0.004007285974499089,0.005602941102984392,0.21048777210427302,0.0,0.0012335161713379604,0.0,12
opswole,11,20,0.004007285974499089,0.0035939672370714926,0.19357385946571168,0.0,0.0012186296662955894,0.00936390299304905,5
rmacklin,15,23,0.00546448087431694,0.0013135178413484258,0.2343448457448559,0.0,0.0012078735644063905,0.017730888852794027,10
helioascorreia,11,16,0.004007285974499089,0.007750747205276027,0.18883379804927797,0.0,0.0012076196813651438,0.0,14
guruswarupa,9,10,0.003278688524590164,0.004927857169409528,0.17963979151256598,0.0,0.001206659958788662,0.0,9
Reflux0301,10,11,0.0036429872495446266,0.005095276062304331,0.21321411654534467,0.0,0.0012002333776481228,0.0,27
halilozercan,12,18,0.004371584699453552,0.003593197575650846,0.22055748687384102,0.0,0.0011967337573791385,0.0070500639980551625,16
ashd90,12,14,0.004371584699453552,0.004240619367416238,0.24340766063242947,0.0,0.0011921110545502784,0.0013175230566534915,4
pmercatoris,9,24,0.003278688524590164,0.0020475634943691668,0.22217951372833805,0.0,0.0011872279319884106,0.030237451860948998,7
andnig,5,26,0.0018214936247723133,0.0013122728466195713,0.2926439680538041,0.0,0.0011858326642962677,0.07629871387231049,4
yapus,11,13,0.004007285974499089,0.005914660490303743,0.292777427849975,0.0,0.001184184371647632,0.0052173327453293675,8
anshul12ra,9,23,0.003278688524590164,0.0007057181446609351,0.2638124943160192,0.0,0.0011797237042275941,0.013967743553153285,3
marcinczenko,9,22,0.003278688524590164,0.0017166441921282211,0.26126267368726536,0.0,0.0011768477159746573,0.03668451347708982,10
Mohamedsayhii,14,21,0.005100182149362477,0.012355496553806708,0.30066161101418226,0.0,0.0011585471655052603,0.011861776664891872,2
danfascia,11,22,0.004007285974499089,0.0014480886520670682,0.2673834672711507,0.0,0.0011580510814941695,0.0208576931249453,2
NicolasDorier,11,17,0.004007285974499089,0.0036152687245508673,0.229486221597152,0.0,0.0011509825366513044,0.008713141664663613,4
vaxerski,14,22,0.005100182149362477,0.0024864059528204793,0.24112214269221888,0.0,0.001126313932641108,0.001433349259436216,1
dec05eba,12,18,0.004371584699453552,0.005712057240282088,0.294321010850674,0.0,0.0011113012549405356,0.008078931311450287,21
sepulworld,6,20,0.002185792349726776,0.0005970729459809123,0.2731281450406436,0.0,0.0011097433622956887,0.02931776832009343,13
zaneschepke,14,20,0.005100182149362477,0.005310677801731152,0.2790947527086329,0.0,0.0011067913547551953,0.011460719178778748,2
sedubois,9,18,0.003278688524590164,0.0035672318387520874,0.2343662334281401,0.0,0.00110426130055668,0.0026019742633235313,13
rafa-alves6,11,17,0.004007285974499089,0.0032472215469409164,0.22721207040100255,0.0,0.0010934532823310287,0.005072764044010901,13
h14h,11,12,0.004007285974499089,0.00489837570230961,0.2650377561845527,0.0,0.0010890565070243074,0.0015810276679841897,10
rez1coder,12,18,0.004371584699453552,0.002221408350157299,0.22227567036026408,0.0,0.0010786652715450988,0.007160373061701281,1
gangaasoonu,13,18,0.004735883424408015,0.0016595239644835989,0.24297008417751262,0.0,0.001075312104835116,0.00425144105437441,5
ardavis,9,20,0.003278688524590164,0.001031268088547169,0.21643074754927358,0.0,0.0010674299515017439,0.03133286235170271,3
al3rez,12,17,0.004371584699453552,0.003325684439312633,0.23598151255946803,0.0,0.0010622211700962707,0.0055395664165487826,2
ankur3-101106,6,9,0.002185792349726776,0.006331416251121838,0.14909143170414138,0.0,0.0010573042707668558,0.0,28
Dynasty8614,12,16,0.004371584699453552,0.005130600397036452,0.2608380720845232,0.0,0.0010567341818396882,0.0049563163382683245,2
alexperreault,13,21,0.004735883424408015,0.0007212508483407887,0.22836379009978933,0.0,0.0010510281881876507,0.013596280507535096,3
MikeVeerman,7,21,0.0025500910746812386,3.5928214280128145e-05,0.22488403710238472,0.0,0.0010502404449483744,0.031198719722686424,15
Kurizek27,8,8,0.0029143897996357013,0.004925462035887338,0.23986090226715218,0.0,0.0010471199242203827,0.0,16
cammynixfr,7,14,0.0025500910746812386,0.0034720328299759737,0.24060253159113004,0.0,0.001046860709694134,0.0029860239550878014,22
lukehsiao,13,18,0.004735883424408015,0.004817869064563215,0.2621695579042503,0.0,0.001043826318687505,0.012810178915966043,4
patroza,9,19,0.003278688524590164,0.000505807890922722,0.23189008665993596,0.0,0.001027972662775824,0.019416577813321095,20
nicolaric,12,13,0.004371584699453552,0.0040069271059897955,0.2394806322551647,0.0,0.0010182904843408812,0.0,13
arcbjorn,11,18,0.004007285974499089,0.002696996042837376,0.2757086986978882,0.0,0.0010114337230952841,0.011609234605909626,4
JordanAnthonyKing,10,19,0.0036429872495446266,0.002519066658581342,0.22275770469050407,0.0,0.0010109862786089364,0.021888474835925473,7
Luxian,10,15,0.0036429872495446266,0.003188970984667624,0.2717408274785324,0.0,0.001009424891451284,0.003576976444639885,3
AnubhavPabby,8,10,0.0029143897996357013,0.003521117220327249,0.23986090226715218,0.0,0.000998857592597737,0.0,16
gkurts,9,18,0.003278688524590164,0.0013058999021375948,0.23859061782701207,0.0,0.00099623304009593,0.01342441034639322,8
Michallote,13,15,0.004735883424408015,0.007111917171014308,0.2822854589064671,0.0,0.0009962231935701754,0.005633914800311006,5
cakePhone,8,18,0.0029143897996357013,0.0008731550751911794,0.257981798239113,0.0,0.0009827203943613514,0.03357882371841549,2
eifr,6,18,0.002185792349726776,0.0019690365558503874,0.212719584134537,0.0,0.0009793855261097677,0.032228552284551834,4
XNinety9,7,14,0.0025500910746812386,0.00238583527458576,0.2289950793358419,0.0,0.0009691346062639471,0.0,2
ctarx,11,15,0.004007285974499089,0.010406392256502308,0.2439858260971146,0.0,0.0009688835437898693,0.01157426320346402,10
abuturabofficial,11,15,0.004007285974499089,0.004604344270152939,0.25954627245523865,0.0,0.0009632691846370161,0.0009959850196797416,12
tjcwilk,12,13,0.004371584699453552,0.006636377226447837,0.26929014468038287,0.0,0.0009596247306146691,0.002078020217412308,4
Rnedlose,11,18,0.004007285974499089,0.0008873886862473132,0.22478561096569774,0.0,0.0009566435414277301,0.017552150406781764,3
jelenv,12,17,0.004371584699453552,0.0036613273461792704,0.26621924317563045,0.0,0.0009547565555463822,0.012703831105159586,2
GyHUN95,10,13,0.0036429872495446266,0.0036621395884287615,0.27151097691606374,0.0,0.0009534435756758295,0.004292028570345322,12
rthabett,12,14,0.004371584699453552,0.0100296874104668,0.27734645422530846,0.0,0.0009492106934164009,0.006786143799348013,2
ryanschmidt,3,17,0.001092896174863388,0.0,0.19653687583592003,0.0,0.0009486860633441867,0.057667495766614375,7
SamrudhNelli,9,16,0.003278688524590164,0.0005430370978653206,0.23941365091106945,0.0,0.0009401855335463216,0.02964508338025596,23
kyedavey,10,13,0.0036429872495446266,0.0023502645247372757,0.2608380720845232,0.0,0.0009398380436298095,0.004115865748690699,5
oliverperboni,6,11,0.002185792349726776,0.0035208462776211186,0.1804223157220636,0.0,0.0009379493087063971,0.0,30
fabiokr,8,13,0.0029143897996357013,0.0028172489196242943,0.21205209080694723,0.0,0.0009359451740784676,0.005310484306449369,5
defer,8,17,0.0029143897996357013,0.0021266429440188425,0.22909722719886974,0.0,0.0009287519692556639,0.014710924184856,19
pipetogrep,6,17,0.002185792349726776,0.0031300333374629148,0.2426715951306115,0.0,0.000925097257550315,0.037671172618725116,24
prgmatic,9,12,0.003278688524590164,0.003565605817452503,0.21537790989450062,0.0,0.000922822734475029,0.0039371027172643396,23
mtalha-codes,8,12,0.0029143897996357013,0.0029298706600338047,0.2080323087874377,0.0,0.0009174932363693152,0.0,16
shubham-mamodiya,10,13,0.0036429872495446266,0.004033369445168339,0.260441259601636,0.0,0.0009165230189788375,0.008144939110246673,2
Mayank-8127,10,12,0.0036429872495446266,0.007817884396877384,0.2665508428142133,0.0,0.0009162197029521678,0.0036880392201276706,18
ablzh,11,12,0.004007285974499089,0.005223058871492508,0.2763020034078041,0.0,0.0009142608263586274,0.0023715415019762843,10
rafaelbernard,11,16,0.004007285974499089,0.0001769836635397177,0.22016039263307025,0.0,0.0009065268088783596,0.014159631035894361,1
npenza,12,15,0.004371584699453552,0.0039118976706758474,0.26073213723953004,0.0,0.0009046934782190834,0.015196157278365938,2
voody77,12,14,0.004371584699453552,0.006427556999404927,0.27845920837910765,0.0,0.0008754353413417042,0.006766611110101893,4
spdawson,10,15,0.0036429872495446266,0.002747038479084479,0.2279988297675691,0.0,0.0008748774160452265,0.01643175761652335,7
luposlip,9,11,0.003278688524590164,0.004260448455304116,0.23402449828416397,0.0,0.0008745691329423155,0.0,11
coolaj86,11,13,0.004007285974499089,0.009265004115655178,0.2965301177450498,0.0,0.0008722159555078766,0.0070572378853082825,2
ankurkotwal,8,15,0.0029143897996357013,0.0014883403750244359,0.23728985581889958,0.0,0.0008713796990520804,0.02335485722723164,3
wolfgangw,9,15,0.003278688524590164,0.0016235292556245717,0.2352249537118376,0.0,0.0008697950584375234,0.019818641147504527,2
f6198874,9,17,0.003278688524590164,0.0004060836658552195,0.23496667761662832,0.0,0.000860597217970245,0.037114372732172995,3
grimy192837465,8,9,0.0029143897996357013,0.0039153610242412575,0.2697994137079356,0.0,0.0008441555042570105,0.004374410858434999,6
cyppe,8,16,0.0029143897996357013,0.0008570501280392387,0.2342166015753494,0.0,0.0008400030691263353,0.020019992675783242,4
riegojerey,9,14,0.003278688524590164,0.001731928320563736,0.24001783528106654,0.0,0.0008395587443921053,0.02507485951918277,2
wleme,8,8,0.0029143897996357013,0.004046869070222044,0.26416529366033653,0.0,0.0008365555292155045,0.0019563991457994924,15
icehunt,5,16,0.0018214936247723133,0.0021145560934310165,0.1876334078380923,0.0,0.0008336945115475081,0.06977823756734376,6
erik-brueggemann,7,15,0.0025500910746812386,0.0014951210697272252,0.25725814663114915,0.0,0.0008333908670516895,0.03060582046326862,5
kanishkdudeja,10,12,0.0036429872495446266,0.0032419219410360274,0.2461137454161521,0.0,0.0008332127363751981,0.0024999043980369075,8
diegonogueira,9,13,0.003278688524590164,0.002567223695240445,0.2575677853231827,0.0,0.0008313780165017119,0.012508927290984052,2
maietta,10,13,0.0036429872495446266,0.006599452813368121,0.26400234601337835,0.0,0.0008275838461755085,0.007265015664767555,2
odnmalau,9,9,0.003278688524590164,0.005384392889612756,0.2674113110144883,0.0,0.0008245006349225813,0.005781422209424769,10
mfornasa,9,12,0.003278688524590164,0.0046033102424754705,0.2759160652919449,0.0,0.0008210361635214091,0.006563675306559507,10
ryrobes,10,13,0.0036429872495446266,0.002632735463247962,0.2398161019492091,0.0,0.000820182241808995,0.008966644158125876,5
LucaNerlich,10,14,0.0036429872495446266,0.0011455182129286394,0.23977131836341092,0.0,0.000814594872194375,0.0,6
ocewers,9,11,0.003278688524590164,0.0029440995732211853,0.23159729614647645,0.0,0.0008143811024128969,0.009293048555224812,10
iccodes,5,15,0.0018214936247723133,0.0007463413606219034,0.23313216701517303,0.0,0.0008072980348179221,0.035873533225652274,1
robertobarreda,8,15,0.0029143897996357013,0.0018855602282204008,0.2341311834128493,0.0,0.0008021110143952977,0.0019563991457994924,2
m5lk3n,8,12,0.0029143897996357013,0.005631569303077754,0.2803439759467392,0.0,0.0008002494557633529,0.007763975155279503,9
Merovex,9,14,0.003278688524590164,0.0023937809648912614,0.26490105422654536,0.0,0.0007967969250078544,0.022152784431806374,2
rantnar,6,13,0.002185792349726776,0.0019044900918605767,0.18557239627634997,0.0,0.0007924560694000539,0.020771292005889543,3
satyapraneet63,9,11,0.003278688524590164,0.006856045425513553,0.2936814752598503,0.0,0.0007911529326674029,0.003719907998854957,2
rikkarth,10,14,0.0036429872495446266,0.002768842129788729,0.26906441949624177,0.0,0.0007909592895167826,0.013341321079215712,3
capyfara,8,12,0.0029143897996357013,0.002138283716685977,0.2669387546436726,0.0,0.0007900424310710422,0.007883605035290392,21
smakrysopoulos,4,9,0.0014571948998178506,0.0021133043381286933,0.129374317077542,0.0,0.0007861296630849366,0.0,33
rCirelli,7,13,0.0025500910746812386,0.003298417942838843,0.23921293150182868,0.0,0.000785750910238175,0.028783470022464678,2
peregrinus879,9,13,0.003278688524590164,0.006201886449408504,0.27553120382748186,0.0,0.0007792954682161118,0.014347960818053673,20
Eim-31,4,12,0.0014571948998178506,0.0014091350826044703,0.13051846605703335,0.0,0.0007762236608200119,0.0,9
oxidebits,10,13,0.0036429872495446266,0.003124081840760607,0.27423652495430706,0.0,0.0007744348006900585,0.011803936473401283,2
lentra0,8,13,0.0029143897996357013,0.00218517664375183,0.22987653922407406,0.0,0.0007733932847147824,0.010770447879749854,21
rsd,9,14,0.003278688524590164,0.0024212104238444617,0.25468122777666674,0.0,0.0007732665936186322,0.01944241771586045,8
bhood239,7,11,0.0025500910746812386,0.002138809049521261,0.22008491769558888,0.0,0.0007666071872788828,0.0,3
eclecticc,9,16,0.003278688524590164,0.00035920642329557577,0.23598151255946803,0.0,0.0007646896921845954,0.02479991192621975,4
victornor,7,9,0.0025500910746812386,0.0028188012129129556,0.24228236811700457,0.0,0.000763920529685028,0.002070393374741201,17
mikailbayram,9,11,0.003278688524590164,0.006313764960097987,0.27734645422530846,0.0,0.0007588211508805105,0.007061317892642206,18
jkc-2,6,12,0.002185792349726776,0.002113304338128694,0.2229123975409836,0.0,0.0007553574083083959,0.0,3
tobiasz-p,7,13,0.0025500910746812386,0.001963853063498949,0.23544061792171367,0.0,0.0007487221919018267,0.016069003473477596,6
Manujdixit,8,10,0.0029143897996357013,0.0020905928463561675,0.23249894247823732,0.0,0.0007470236134427479,0.0,12
wintermeyer,7,10,0.0025500910746812386,0.0028172080698009106,0.23972655150038566,0.0,0.0007437938736017825,0.015252905912730293,1
Swarnim114,7,13,0.0025500910746812386,0.0008369273469458245,0.22921992499081775,0.0,0.0007421503860198853,0.019273033305353928,1
bjarneo,11,13,0.004007285974499089,0.0030033791365230416,0.27411942993938204,0.0,0.0007416261540239939,0.007204993823779653,5
bcavaco,9,11,0.003278688524590164,0.0021487041718622826,0.2674948770491803,0.0,0.0007393095184395927,0.01203084635669303,2
EhsanulHaqueSiam,7,13,0.0025500910746812386,0.0012858834521015416,0.23417388470473566,0.0,0.0007381651894663272,0.017483144403221896,3
shawntz,5,13,0.0018214936247723133,0.0014091350826044699,0.2637041301778734,0.0,0.000736701969355884,0.006901743704209562,3
martinmose,7,13,0.0025500910746812386,0.0007477289021879302,0.20697596676651336,0.0,0.0007354568935209171,0.02414629305564629,1
ludagoo,9,12,0.003278688524590164,0.004320287691877231,0.2959491552001995,0.0,0.0007348932729663221,0.0129168908526891,2
ferrao,8,11,0.0029143897996357013,0.0026091750218206916,0.24178051216195565,0.0,0.0007346776975831192,0.005345108028427652,2
BernhardRode,3,11,0.001092896174863388,0.0014091350826044703,0.08411513052088607,0.0,0.0007325417322218445,0.0,3
