colaborador,degree,betweenness,closeness,pagerank,eigenvector
btbishop93,0.0011376564277588168,0.0008447655028390962,0.14103312486409908,0.00034285861529396457,0.006830409972176821
brennancoslett,0.0011376564277588168,0.000345953933464572,0.14644198399801392,0.00034272895751568186,0.025169230982561863
SimonGuldager,0.0011376564277588168,0.0009128471168498779,0.1666006975302649,0.00034253734551904053,0.016722998673377357
LiamBateman,0.0011376564277588168,0.00017513488863622908,0.13152411241448594,0.00034193301020728537,0.0009028188527491205
neurotroph,0.0011376564277588168,0.0007403110745127555,0.16237995989490886,0.0003408574521133459,0.017163675023784714
thrillho93,0.0011376564277588168,0.0007403110745127559,0.16688841710089172,0.00034041288433746524,0.01736972959664753
taylorminton,0.0011376564277588168,0.0007403110745127556,0.16664489748981395,0.00034017621434768416,0.01718976521322554
amirkarimi,0.0011376564277588168,0.0007795186154330194,0.14056759088362566,0.0003390741930779248,0.0039421641273313535
DavidHoenisch,0.0011376564277588168,0.0003786848273379404,0.1465102991109642,0.0003389077831478833,0.024963535326524292
maxrabin,0.0011376564277588168,0.000225787190519898,0.12478297091899306,0.00033872659139345013,0.0004833176772186881
wey-gu,0.0011376564277588168,0.0007403110745127556,0.164023052582186,0.00033869009068431666,0.017537610316746097
siebertm,0.0011376564277588168,0.001236802903001176,0.16276918369097723,0.0003386292577952112,0.016979209030445468
rtome85,0.0011376564277588168,6.275913634709205e-05,0.13010745789725675,0.0003385885894277564,0.0021314007450289312
Sicherheit007,0.0011376564277588168,0.00017413008201386257,0.1468270873921181,0.00033773824963765075,0.025397123693265487
tarekbecker,0.0015168752370117557,0.00039841415661197885,0.17996598520549564,0.00033760707715220945,0.026199749117311856
ecvijil,0.0011376564277588168,0.0007403110745127553,0.16233799311584446,0.00033752858661452396,0.017195954074299753
dinvlad,0.0011376564277588168,3.848495859027662e-05,0.13271909140847946,0.00033724877445123676,0.0020146536402474388
scossar,0.0011376564277588168,0.0007403110745127556,0.16217034270018232,0.00033682186328167055,0.016976222982987774
coopenstein,0.0011376564277588168,3.836305607010004e-07,0.11714949034615213,0.0003367416437264572,0.0006134973233883346
mazdak,0.0015168752370117557,1.3124827328899913e-06,0.16722163856598501,0.00033598602825162503,0.01846917742824372
Dan-Kingsley,0.0011376564277588168,0.0010214760118774622,0.1793621587274361,0.0003357531021579788,0.023225776736198304
SOBANEJAZ,0.0011376564277588168,0.0007403110745127559,0.16218081070577878,0.0003354175562384073,0.01703015157196294
steffenkrogmann,0.0011376564277588168,0.0007422840316820753,0.1181410222153536,0.00033443677923235233,0.0011960758867484297
justpurv,0.0011376564277588168,0.0002645738478284684,0.12534948710107388,0.000334122564085019,0.010409890692740948
ist14k,0.0011376564277588168,0.0007403110745127555,0.1516023121615836,0.0003332435216817807,0.007452095385298974
ablluu,0.0011376564277588168,1.1545688091227026e-05,0.14565247069298115,0.0003331894705485396,0.02666211170915767
gregmolnar,0.0015168752370117557,4.689369277015476e-05,0.1693519223142306,0.0003330251359607379,0.021333318249503814
Ptark,0.0011376564277588168,0.0007403110745127561,0.16253752875235639,0.0003319166020604143,0.017522273906570858
florianbeer,0.0011376564277588168,0.0007403110745127557,0.16728844260296458,0.00033105861858663023,0.017418001779375428
valbertoenoc,0.0011376564277588168,0.0007403110745127557,0.16728844260296458,0.00033105861858663023,0.017418001779375428
Sarniva,0.0011376564277588168,6.83463293077793e-05,0.1354231186036719,0.0003307072285307761,0.0021122637755533183
vrinek,0.0011376564277588168,0.00015488604350102022,0.1631179068658005,0.0003300038604072332,0.03209824113561502
Gallardo7761,0.0011376564277588168,1.6304298829792517e-07,0.14636520560724253,0.00032863145965136706,0.025765639620626928
ebaerwald,0.0011376564277588168,0.0008128745316728984,0.15251336162765114,0.0003286007532810258,0.0076819022470642345
virtualabishek,0.0011376564277588168,0.0008252631832084405,0.1525504019097708,0.0003285323382868827,0.0078192279743576
CWood-sdf,0.0011376564277588168,0.0,0.16225412460148045,0.0003282946875482108,0.019256896097789217
D-Pagey,0.0011376564277588168,0.002980081269984266,0.16289581946667042,0.0003282715697498158,0.016988683231793943
BridgeSenseDev,0.0011376564277588168,1.4303133404413872e-06,0.13124243206508177,0.0003273971497507065,0.0014709221510752068
domingo2000,0.0011376564277588168,3.3101462273139015e-06,0.14203771380258493,0.00032698745910095717,0.025867299210738163
dadoming,0.0007584376185058779,0.0007403110745127556,0.09033239086265639,0.00032677952178603194,1.4860002137676295e-05
herboh,0.0011376564277588168,7.213627074361001e-06,0.11968869662032798,0.0003266882185206811,0.0006951927858887749
v3rtx,0.0007584376185058779,0.0,0.139027507716574,0.00032502779670164127,0.02565023688012539
phenomen,0.0011376564277588168,0.0,0.1631496830814237,0.0003249358589116113,0.03166755300525845
daanlenaerts,0.0011376564277588168,4.9555986094086176e-05,0.14420622851712822,0.00032484789478405904,0.011815713920708697
tlxq,0.0011376564277588168,4.9804553222972295e-05,0.1329789943608513,0.0003245875077882096,0.0013851695510854458
prepin,0.0011376564277588168,1.3201001615550499e-05,0.1424484136213814,0.0003244481512660538,0.01176574984171874
ethanolivertroy,0.0011376564277588168,0.0007403110745127556,0.16708819042720788,0.0003243943471680923,0.017559353602230154
matasuge200,0.0011376564277588168,5.271851693079125e-06,0.1410014658204122,0.0003235173455306157,0.01075114290910641
keyfer,0.0007584376185058779,0.0,0.13904289537653156,0.000323338035595071,0.02568831084486672
LucasAlfare,0.0011376564277588168,2.4715358569504397e-05,0.13324698342458235,0.0003221383808050633,0.001276569828276398
MarsDude-eu,0.0011376564277588168,0.0012294674415894381,0.13507365837610477,0.0003218779562497962,0.0017652263408793807
jwkicklighter,0.0011376564277588168,2.6525313054183457e-06,0.14192538662678217,0.00032137427061285225,0.025878246995774123
Nueny,0.0011376564277588168,0.000506769782820503,0.12569438788603354,0.0003212606345922781,0.0005701441417996561
arafays,0.0011376564277588168,1.184459356164339e-06,0.14313006263267203,0.0003211343050120114,0.026651781901995655
mlive1992,0.0011376564277588168,1.1291687869579972e-05,0.12821520307480735,0.0003196841287970545,0.0014068064385684678
capatina,0.0011376564277588168,1.6912793975552514e-05,0.15003613516385553,0.0003195005509615217,0.026964848772938445
maxoux,0.0007584376185058779,0.0014800467031844597,0.12464677875943468,0.00031917962007603745,0.00044781415171100676
Coletronix,0.0011376564277588168,1.7144600501670972e-05,0.1268109382452897,0.0003191479963739547,0.0009682415061709729
ryanschmidt,0.0011376564277588168,5.706764204166271e-05,0.12866826032948864,0.00031862805342835684,0.0013071228573458885
cometaj2,0.0011376564277588168,0.0004116670631177279,0.15196909934397418,0.00031839828750490493,0.007298378095527832
manofcolombia,0.0007584376185058779,0.0,0.1462203992000189,0.0003182073787148061,0.03819366748879762
kernel0verflow,0.0007584376185058779,0.0007403110745127557,0.09917913865132139,0.00031815319323529864,5.1392077361286585e-05
czrcbl,0.0011376564277588168,0.0007144071850007516,0.136386120912709,0.0003169431918511102,0.0020916380734199934
gonzochic,0.0011376564277588168,1.4950053548892785e-05,0.1427559726962457,0.0003164694255433974,0.011956612036631223
ericrswanny,0.0011376564277588168,0.0002541650916272543,0.16337246371376063,0.00031617709355694795,0.0320359487272681
24601,0.0011376564277588168,8.476296142782219e-05,0.13295084767985635,0.0003158273956324291,0.0013687604050049557
bartdorsey,0.0011376564277588168,0.0015894095957605333,0.16263221693662536,0.0003157999079010086,0.016951922668365007
caleb,0.0007584376185058779,0.0022192068860151124,0.11637355810347035,0.00031577280154521824,0.0001934810488600078
smola,0.0011376564277588168,0.0,0.16319207063223726,0.0003155297156675068,0.032658033721035644
GreenHacker420,0.0011376564277588168,3.499030405727041e-06,0.14655302843291673,0.0003148835860586198,0.013721405658596609
tomasnorre,0.0011376564277588168,1.2660144578739145e-05,0.14239190249101302,0.0003145170203463906,0.011068589211327081
shyamenk,0.0011376564277588168,8.889517245854025e-06,0.13184850542894233,0.0003144778474050028,0.0008499975254087564
Vladimir-csp,0.0011376564277588168,0.0007413660585546833,0.1351027111606133,0.0003139297367716191,0.0025636042495856184
olavlinddam,0.0011376564277588168,1.5508783551676325e-06,0.14174923099881098,0.0003137752478537528,0.026138391010240555
celsobenedetti,0.0007584376185058779,0.0,0.14049684725459516,0.0003137073943330946,0.026301080089484032
Macho0x,0.0011376564277588168,5.849415008066136e-05,0.16357455204778157,0.0003134167932925328,0.0321013418865896
Matthew-act546,0.0011376564277588168,4.5826714856197963e-05,0.1381332189484812,0.0003131157126628855,0.01269595046394443
MGross21,0.0011376564277588168,2.1894283883724648e-05,0.13302827974024062,0.000312574138204074,0.001349739107502986
apurbapokharel,0.0011376564277588168,2.9604546132261494e-05,0.14693871685209223,0.0003122394693034042,0.02718022101891663
budnik,0.0011376564277588168,1.8171049328880244e-05,0.1495182765683126,0.0003122174350905549,0.02700530654722931
gray-adeyi,0.0011376564277588168,2.642396809274952e-06,0.1421019806263178,0.0003121111775214348,0.011828475458208856
ih8d8,0.0011376564277588168,1.1056938892577748e-05,0.16313908963404486,0.00031140441973694023,0.017752557183854357
gregg-cbs,0.0011376564277588168,8.096258393419138e-05,0.13537204307402612,0.0003111977262379178,0.0016179432247353106
netrusov,0.0011376564277588168,1.56679454094609e-05,0.12592117072389739,0.0003088362183044051,0.0018962830125762724
patcito,0.0011376564277588168,0.0007030617895312596,0.16702154619782789,0.00030876417285208,0.01771464814254382
rami-shalhoub,0.0007584376185058779,0.0007403110745127555,0.13905828644309967,0.0003085900152929566,0.024696617001308672
dxrkinfuser44,0.0007584376185058779,0.0007403110745127555,0.13905828644309967,0.0003085900152929566,0.024696617001308672
baxtr,0.0007584376185058779,0.0007403110745127555,0.13905828644309967,0.0003085900152929566,0.024696617001308672
szcharlesji,0.0007584376185058779,0.0007403110745127555,0.13905828644309967,0.0003085900152929566,0.024696617001308672
KrisKind75,0.0007584376185058779,0.0007403110745127555,0.13905828644309967,0.0003085900152929566,0.024696617001308672
tahaN415,0.0011376564277588168,0.0014293262422026831,0.16360650644357133,0.00030790342979048813,0.01778151278602328
HussainElemam,0.0011376564277588168,0.00012908143780301047,0.13171027046833322,0.0003075925120613097,0.0015967047155009612
1cadumagalhaes,0.0011376564277588168,0.0001025625062863512,0.13422218705347108,0.0003074915272440803,0.0012877841174040883
masq6r,0.0011376564277588168,0.00012584887489928149,0.1352263250513415,0.00030701614317250664,0.0017472659550858264
ltehacker,0.0011376564277588168,5.069084049737505e-06,0.1471538666659204,0.0003069351750299565,0.013847928259691772
mattlanham,0.0007584376185058779,0.0,0.16208664727784822,0.0003068302471551574,0.017353092742031794
tom-jagus,0.0007584376185058779,0.0,0.16208664727784822,0.0003068302471551574,0.017353092742031794
l4loLX3,0.0011376564277588168,1.0870947339812501e-05,0.1328664790827036,0.0003058516870764648,0.0012255095128525433
lypanov,0.0011376564277588168,1.238016571346452e-06,0.16237995989490886,0.0003058457320387165,0.017900572569554202
DanielApt,0.0011376564277588168,0.0,0.15236538019732715,0.00030548094159240697,0.028336139990338162
goslynn,0.0011376564277588168,0.0,0.14502194051682107,0.00030493429342427276,0.0277265882391945
clouraLabs,0.0007584376185058779,0.0007403110745127557,0.13337430297557729,0.00030489042694168035,0.0008181659842868462
Orinax,0.0007584376185058779,0.0007403110745127557,0.12546215517097398,0.0003040785632620655,0.0004755014406512582
creativehubspace,0.0011376564277588168,9.546186373895808e-06,0.1284117918559708,0.00030369376815337626,0.0013160493234602012
SDCVO,0.0011376564277588168,0.0002585275738220761,0.1621494107424282,0.00030366490104032225,0.016973303676627274
mattsontrygve-dot,0.0007584376185058779,0.0007403110745127557,0.12307152189340803,0.0003031433397109812,0.010142048102988787
thelifeandtimes,0.0007584376185058779,0.0007403110745127557,0.12307152189340803,0.0003031433397109812,0.010142048102988787
ngodn,0.0007584376185058779,0.0007403110745127557,0.12307152189340803,0.0003031433397109812,0.010142048102988787
kroaton,0.0011376564277588168,8.422433773563922e-05,0.1364379646730342,0.00030264113240192425,0.001754361421325457
zessu,0.0007584376185058779,0.0007403110745127556,0.12568181278845106,0.00030211258628374946,0.0005066129838226992
vladkhard,0.0011376564277588168,3.694337129683338e-06,0.1528008951805586,0.00030203498903523643,0.029038440716523197
BigMitchGit,0.0011376564277588168,1.2467993222782513e-06,0.1623694661660802,0.0003018317391844035,0.017454667110936274
aspasia-patron,0.0011376564277588168,3.2062607600415813e-06,0.12336762837346188,0.0003015205872149597,0.0014845860019807892
sdurnov,0.0011376564277588168,6.94528766196258e-05,0.13412903691297914,0.00030120037992583597,0.0023304091144636043
putueddy,0.0011376564277588168,3.5967121615905156e-06,0.16243244889151312,0.00030118165907351546,0.017613026776707525
system4app,0.0011376564277588168,0.0004503146382193643,0.16273755550579214,0.00030081325068532084,0.017059871033722907
coffnix,0.0011376564277588168,0.0002569170990829621,0.14613535272808265,0.0003005186034996004,0.009760240765480547
brielov,0.0011376564277588168,4.357320247565892e-07,0.1626111655850058,0.000300115793674162,0.017493287084065626
mrdrbrdr,0.0007584376185058779,0.0007403110745127556,0.12448620717702644,0.0002998445218219763,0.0004648290033406357
dragonovs,0.0007584376185058779,6.847805508512857e-06,0.10965413169178741,0.0002992033005486365,0.0003538865060268558
bvdwalt,0.0011376564277588168,0.0003692238782934051,0.17933655385110098,0.00029906951604905365,0.023652615891074195
arampak,0.0011376564277588168,8.873029440992404e-05,0.15141045675870346,0.000298491938979768,0.007842502753092206
jpdombrowski,0.0011376564277588168,5.11156406052538e-05,0.1357597189957273,0.00029827333384429823,0.0017973206524473798
alexjp,0.0011376564277588168,3.694337129683338e-06,0.147361004073544,0.00029821926820022035,0.014493651219998219
KornienkoDev,0.0011376564277588168,3.463233988851974e-05,0.12656181339179554,0.00029734498667287194,0.0022943104533246273
apostaat,0.0007584376185058779,0.0007403110745127553,0.12204921400242517,0.00029733802279303045,0.00048543058887647603
Dzubrul,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
beniaminogreen,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
devndevs,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
LufoX11,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
imdoingsomething,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
PauloHFS,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
mateuspim,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
PraveenC2002,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
matmis,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
Yug3ne,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
omarchy-user,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
Vonzedlitz,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
OmericoN,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
cpburm,0.0003792188092529389,0.0,0.00025281253950195927,0.0002966620339256524,5.995232365999727e-90
bersace,0.0007584376185058779,0.000740311074512755,0.11649766399842003,0.00029596375387520434,0.0002587055080341347
0ncoming-Storm,0.0007584376185058779,0.0007403110745127556,0.10691966123894314,0.00029577644581753153,8.506244231688395e-05
lliamsymonds04,0.0007584376185058779,0.0007403110745127556,0.11713310580204778,0.0002955151792434712,0.0002372607578603589
d4vsanchez,0.0011376564277588168,0.00026608995312771885,0.1667223038788271,0.00029534806487739525,0.01734295631861259
dazzatronus,0.0011376564277588168,3.008945318629554e-05,0.11380130081773371,0.0002951632382949518,0.0006770076575139013
clementnuss,0.0007584376185058779,0.0007403110745127556,0.12539953680644464,0.0002946393191832925,0.0005137858942982519
marlonmarcello,0.0011376564277588168,0.0001291478913622945,0.16692167947474917,0.00029440797963204384,0.018139505055924623
darcy,0.0011376564277588168,7.193073013143757e-07,0.16227508360485207,0.000293627420703151,0.017556193968086144
MukaramNadeem,0.0007584376185058779,0.0007403110745127556,0.1233797446206013,0.00029362554480647624,0.000492956028719531
sircode,0.0011376564277588168,0.000590364412963614,0.15150175587638234,0.0002936113334536762,0.007336716228961975
SamuelCam14,0.0007584376185058779,0.0007403110745127559,0.12697756706190552,0.00029335190121361964,0.0006010046049637344
dannevang,0.0011376564277588168,0.0001107860297336193,0.13383610075395116,0.0002930764260353516,0.0013116223141592706
h4636oh,0.0007584376185058779,0.0,0.13166195668678538,0.00029282795060468585,0.03316522890555237
czyt,0.0011376564277588168,9.870095019535426e-05,0.12659369776056456,0.00029273585137998444,0.0013736485707671695
szamski,0.0007584376185058779,0.0029577916230047138,0.12705462045279012,0.00029237849546113657,0.0006010054212167233
Chamal1120,0.0011376564277588168,0.00026039087634928567,0.16664489748981395,0.0002916612183002903,0.017140351657346346
aquaspy,0.0011376564277588168,0.0005368537305425179,0.16252701464867875,0.00029151092194538736,0.018021238111205692
637ms,0.0011376564277588168,0.00030617380781278387,0.16324508605379282,0.00029142525425697604,0.018009889963290653
ethantang93,0.0007584376185058779,0.0022192068860151124,0.13234159175422305,0.0002908382431322681,0.0007609216499671834
yuters,0.0011376564277588168,5.092375923434761e-05,0.15154744673707252,0.00029077138826645555,0.007582372076561911
lewispb,0.0007584376185058779,4.100456422466706e-06,0.09794959726536685,0.0002905620451855236,0.0030513602820755304
rparrapy,0.0007584376185058779,0.000740311074512755,0.11693684815479498,0.0002901998531175622,0.0002479346188590931
ericjim,0.0007584376185058779,0.0,0.1326000168595063,0.00028998821199586,0.03324585921942352
chthollyphile,0.0011376564277588168,1.604178036902386e-05,0.13461050733747254,0.0002890212522482213,0.001404163690149178
nmeylan,0.0011376564277588168,0.0005754222367956788,0.16915809058465797,0.00028833943469847663,0.019507271729682876
NvmN1G,0.0007584376185058779,0.0007403110745127557,0.13300715296209237,0.00028816296892542146,0.0008126596810589781
drbraden,0.0011376564277588168,0.0003276364861292971,0.15309884342538083,0.00028806614055693937,0.008305452507024191
rubas,0.0011376564277588168,0.00040162456899040314,0.1643879298255643,0.0002879529245968627,0.017314492423693817
BrouZie,0.0011376564277588168,3.6684672367033167e-06,0.16260064195275206,0.00028695310431768345,0.01767608385919511
bpidperygora,0.0011376564277588168,0.00043537962738450097,0.17934935537539617,0.0002863299808844492,0.023878136943550555
PhaedrusFlow,0.0011376564277588168,0.0002811649373647089,0.17933655385110098,0.0002862838971127838,0.023870173553297565
juanchomann,0.0011376564277588168,0.000149214276460103,0.16722163856598501,0.0002860420006227809,0.017340149117881374
meta-byte,0.0011376564277588168,1.306382522215512e-05,0.13346640740791102,0.00028569781934365435,0.001922887014875336
KunalGautam,0.0011376564277588168,2.5842749589040116e-06,0.15180382571771645,0.0002845462247593264,0.00770441598992799
mehraharsh019,0.0007584376185058779,1.126914772059189e-06,0.09834834303260362,0.0002840240582314012,2.4276301967759106e-05
rnadler,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
zsolt-donca,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
okdas,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
thooams,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
5kyguy,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
caiogouveia,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
blakeshall,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
jimmypoulsen,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
sjug,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
alexandersix,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
wilfredom,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
shveeram,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
marioidival,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
geolaw,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
matiasmoya,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
mghalix,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
RolfKoenders,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
elijahimmer,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
brentdodell,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
brianblakely,0.0007584376185058779,0.0007403110745127555,0.16212848418751533,0.00028394308885111986,0.016464411334205783
pampa,0.0011376564277588168,0.00023872534185067983,0.15366063968282825,0.0002838573319751637,0.008464813257739763
joonjeong,0.0007584376185058779,0.00024393999985377335,0.16212848418751533,0.000283762874098897,0.016602496005712373
NixBiks,0.0011376564277588168,7.89761622622821e-06,0.12925073920746566,0.00028373828212568985,0.0027061609092123295
v-oleg,0.0007584376185058779,0.00044358898409576703,0.16212848418751533,0.000283713691859751,0.01663029477971257
kvidaxl,0.0011376564277588168,0.0005380228382941102,0.17934935537539617,0.0002830928775738473,0.023565865456468542
Justikun,0.0011376564277588168,3.3245698412177765e-06,0.16728844260296458,0.0002830863929992823,0.01808211689260809
Zalmez,0.0011376564277588168,0.00022282741828875515,0.15272658923189622,0.00028277730405883443,0.007745738770426679
kylebragger,0.0011376564277588168,6.89117997631628e-05,0.16888519993640685,0.0002823323777646047,0.019894902364627997
d0ctr,0.0007584376185058779,0.0,0.16208664727784822,0.0002821964246819864,0.01808951255081185
parsamrrelax,0.0007584376185058779,0.0007403110745127557,0.12618678717562778,0.0002819833681503502,0.000893744199419718
vander00,0.0011376564277588168,0.0002711828574360101,0.1667444331997561,0.00028152887373176475,0.017589723203394157
noxidsoft,0.0011376564277588168,5.025809455936808e-06,0.16764563417988423,0.000281304091986287,0.01801514438131102
thmatosbr,0.0011376564277588168,7.513097535216269e-05,0.13658630711899564,0.00028117443909821235,0.003032908956101489
Phrozenn1,0.0011376564277588168,4.457546697501558e-05,0.15162060946556785,0.000280273773131442,0.008179190172617083
LeonardoTrapani,0.0007584376185058779,0.0,0.16640208751930094,0.0002801454147197148,0.02996699318153606
liams000,0.0007584376185058779,0.0007403110745127557,0.14080391837334255,0.000279850803306708,0.006761365401992524
molhamfetnah,0.0007584376185058779,0.0007403110745127557,0.14080391837334255,0.000279850803306708,0.006761365401992524
adriank,0.0007584376185058779,0.0007403110745127557,0.14080391837334255,0.000279850803306708,0.006761365401992524
TheYoxy,0.0007584376185058779,0.0007403110745127557,0.14080391837334255,0.000279850803306708,0.006761365401992524
raphaeleliass,0.0007584376185058779,0.0007403110745127557,0.14080391837334255,0.000279850803306708,0.006761365401992524
henderb,0.0007584376185058779,0.0007403110745127557,0.14080391837334255,0.000279850803306708,0.006761365401992524
dl-alexandre,0.0007584376185058779,0.0007403110745127557,0.14080391837334255,0.000279850803306708,0.006761365401992524
boognevatz,0.0007584376185058779,0.0007403110745127557,0.14080391837334255,0.000279850803306708,0.006761365401992524
alansikora,0.0007584376185058779,0.0,0.1286484956197606,0.0002798285521512534,0.03382661553835385
carabistouflette,0.0011376564277588168,2.229612376117919e-06,0.16322387575222017,0.0002793626255584699,0.01843319034821695
not-NEK0,0.0011376564277588168,1.4386146026287516e-07,0.16213894678974736,0.00027852318108639396,0.01756731741085984
rogeriopvl,0.0011376564277588168,9.245173595789613e-05,0.15240234862634508,0.00027841390513081186,0.007781362505876739
mlombardi96,0.0011376564277588168,0.0002811649373647089,0.1799273216452252,0.00027831551624082435,0.024100889695260357
JaberChowdhury,0.0011376564277588168,1.7554004444197293e-06,0.16697714623871368,0.00027815715228911113,0.018164038992412847
fazzledev,0.0007584376185058779,0.0,0.1621180229354707,0.0002777653196388303,0.0180802673328813
MichaelM3,0.0011376564277588168,4.2005155156862485e-05,0.13441606673731676,0.00027776320383996877,0.0028763383319974087
taylortek91,0.0011376564277588168,2.110603955022964e-05,0.16399093528189576,0.0002775513220623872,0.01855633039800974
erdostom,0.0011376564277588168,1.9475302270967793e-05,0.1385827423857653,0.00027676643802453603,0.0023903815866577944
Addibro,0.0011376564277588168,2.652169792281913e-05,0.13920467169671036,0.0002767298946096088,0.002741373878918279
PDXPuma,0.0007584376185058779,0.0,0.1295306036734508,0.00027658647694129353,0.03443111340791235
mabq,0.0011376564277588168,0.0004152903205644589,0.1798886746942024,0.0002765024941953542,0.02417274730889605
grimkraut,0.0007584376185058779,0.00148004670318446,0.12699682164647821,0.0002764429956640899,0.0006805205476219227
phplemos,0.0007584376185058779,8.267147474815674e-05,0.1320841719826477,0.00027626380262768134,0.0006442645863483979
Gowtz,0.0007584376185058779,0.0007403110745127556,0.12413562843151801,0.0002762387661540425,0.0015386555529731086
SamRoehrich,0.0007584376185058779,0.0007403110745127556,0.12413562843151801,0.0002762387661540425,0.0015386555529731086
andrewjanssen,0.0007584376185058779,0.0,0.16208664727784822,0.0002760215051690775,0.01758242806347203
kevinmcconnell,0.0011376564277588168,6.198506811313083e-05,0.16234848277681085,0.00027595913280644866,0.018016703149942213
davidcbacker,0.0007584376185058779,0.0,0.12573212828173572,0.0002758907052126514,0.002236514161676869
FatalCatharsis,0.0011376564277588168,2.9567102856672624e-06,0.16834205155470183,0.0002756530465388734,0.01834315876701016
ElFitaFlores,0.0011376564277588168,1.2947531423658764e-06,0.1622226962457338,0.0002754896250267756,0.01778964927655536
Remgr12,0.0007584376185058779,0.0007403110745127556,0.1286748499156983,0.000275364785667088,0.0009205368450717108
thomasbigger584,0.0007584376185058779,0.0007403110745127556,0.1286748499156983,0.000275364785667088,0.0009205368450717108
clauzf,0.0011376564277588168,3.486915816753391e-05,0.16271647687675184,0.00027432258199091295,0.01846610002895481
galihwicaksono90,0.0011376564277588168,0.00021661863120634714,0.16717713217472385,0.00027400806993838,0.018970038582060336
mitsuhiko,0.0011376564277588168,0.00032752062052294925,0.18049605743203484,0.00027400725674489856,0.026185413540763616
Zxuus,0.0011376564277588168,0.00032752062052294925,0.18049605743203484,0.00027400725674489856,0.026185413540763616
bitclaw,0.0011376564277588168,3.1356094082053076e-06,0.1633512203012759,0.00027373953070201234,0.01847083685182871
jasonish,0.0011376564277588168,0.0002811649373647089,0.17943901724424546,0.00027350124014644515,0.024061147111396633
ProPatte,0.0011376564277588168,1.2879025966390729e-06,0.16698824401528145,0.0002734691506237823,0.018280868227683645
zachasme,0.0007584376185058779,0.0,0.13319753588792477,0.0002726549969049722,0.03428987238105073
CGCM070,0.0007584376185058779,0.0,0.12753833093674746,0.0002722893734267292,0.010169347018060588
g1sbi,0.0011376564277588168,4.658255983334933e-05,0.15583359917223377,0.00027226171019236297,0.010290279195254673
ashaikh,0.0007584376185058779,0.000357013178900592,0.12198403259959822,0.00027190544073767885,0.0004686049256473288
logannc,0.0011376564277588168,3.666914523987364e-05,0.16324508605379282,0.000271721923717056,0.0181754545332403
Spellytics,0.0007584376185058779,5.294101737673806e-05,0.12330103152838615,0.0002710259102463471,0.0011158007998657616
pixincreate,0.0011376564277588168,8.421901981617064e-07,0.1666891209085069,0.0002708948368706328,0.017989491165769114
markstos,0.0011376564277588168,4.218223531279301e-06,0.15212552188507658,0.00027088463077726846,0.008931491998732378
