colaborador,degree,degree_weighted,degree_centrality,betweenness,closeness,eigenvector,pagerank,clustering_local,grupo_comunidade
pmercatoris,9,25,0.0032051282051282055,0.0018220813960922993,0.2096371265943467,0.0,0.0010342683053416654,0.01906115410564509,4
sedubois,10,19,0.0035612535612535613,0.009718442710740335,0.2572196353320176,0.0,0.0010102956525179963,0.0040510332316270594,5
danfascia,11,23,0.003917378917378918,0.002446928136924973,0.24760305818282868,0.0,0.001001789430327087,0.012877048593860477,3
Mohamedsayhii,14,21,0.004985754985754986,0.017156731865824615,0.28247451929092554,0.0,0.0009949542476720141,0.007291266907055406,3
rafa-alves6,11,18,0.003917378917378918,0.003445210836219305,0.2031277442092049,0.0,0.0009935496511723747,0.0037987982597984817,5
h14h,11,13,0.003917378917378918,0.004327026440557927,0.20468165902108681,0.0,0.0009852241358699635,0.001516871480747653,26
patroza,9,23,0.0032051282051282055,0.0003841459656445231,0.2070255839309538,0.0,0.00098285969054802,0.01576676680414057,4
cammynixfr,7,14,0.002492877492877493,0.0036748925675117792,0.23033734906367484,0.0,0.00098191068608225,0.001597175603884173,7
lukehsiao,13,21,0.00462962962962963,0.0047346476557748015,0.25026645278492626,0.0,0.0009771133397758881,0.008410438924418373,6
robertobarreda,8,24,0.002849002849002849,0.001858189007779865,0.20968641432003501,0.0,0.00096967056765766,0.0013184394119337205,20
gkurts,9,22,0.0032051282051282055,0.0025753874763506145,0.21423641978730457,0.0,0.0009682425328659534,0.010823937526314477,8
Dynasty8614,12,17,0.004273504273504274,0.003997199361281716,0.2081206165777572,0.0,0.0009657586074088686,0.003395665050480926,4
ctarx,11,20,0.003917378917378918,0.004601190977630543,0.234557609075449,0.0,0.0009524217082474309,0.011435712502526478,5
dec05eba,12,19,0.004273504273504274,0.004294538258628505,0.24751143817980084,0.0,0.0009490294797900583,0.0069362463488624815,9
Kurizek27,8,9,0.002849002849002849,0.004858884534695009,0.18608976538626001,0.0,0.0009453865092503013,0.0,15
Michallote,13,18,0.00462962962962963,0.00522951838959119,0.2390207831627342,0.0,0.0009430670771427769,0.004498715174429193,2
nicolaric,13,14,0.00462962962962963,0.004693379362905011,0.25156060988375767,0.0,0.0009407414999685244,0.000971950223582252,14
zaneschepke,14,20,0.004985754985754986,0.006543430363724703,0.2609321871195287,0.0,0.0009395982831196833,0.006614193265738481,4
vaxerski,14,22,0.004985754985754986,0.0037149068582583047,0.23282271551719866,0.0,0.0009314542316649335,0.0007666751852798365,1
al3rez,12,17,0.004273504273504274,0.0033643153758226444,0.22594144964732704,0.0,0.0009306699043291318,0.003221928161956874,18
iccodes,5,23,0.0017806267806267807,0.00026843071796930684,0.22369355795699747,0.0,0.000930140508424435,0.03443696150821502,1
rthabett,12,17,0.004273504273504274,0.007478166897670361,0.21774077528675512,0.0,0.0009267197910687187,0.0060418868970775735,12
AnubhavPabby,8,11,0.002849002849002849,0.003475616006788077,0.1861674538494049,0.0,0.0009198225589299837,0.0,15
shubham-mamodiya,10,17,0.0035612535612535613,0.00324951473269659,0.2240306997172944,0.0,0.0009145340658859827,0.008212512853663997,20
GyHUN95,10,15,0.0035612535612535613,0.0031810244218704324,0.2200508797371204,0.0,0.0009139058119981048,0.004249019448975506,21
rafaelbernard,11,21,0.003917378917378918,0.00021727184799368306,0.19420763930635457,0.0,0.0009129654353812544,0.012624752662362721,1
Rnedlose,11,21,0.003917378917378918,0.001270460339601897,0.21341617984554892,0.0,0.0009126137496805237,0.012344685388151672,3
tjcwilk,12,15,0.004273504273504274,0.005239747307701362,0.21871974550181042,0.0,0.0009110008946044787,0.0014825702360802772,8
MikeVeerman,7,22,0.002492877492877493,0.0005524963743985571,0.19999989884314898,0.0,0.0009094402840187136,0.02252464249794896,3
Mayank-8127,10,15,0.0035612535612535613,0.004289217153632178,0.2178294103007121,0.0,0.0009048536033553472,0.002962181520660408,6
f6198874,9,22,0.0032051282051282055,0.0005969823559894579,0.2113760978609296,0.0,0.0009005522413864414,0.030259646788935453,1
defer,8,20,0.002849002849002849,0.004383133393143362,0.21743995503646052,0.0,0.0008938433534401197,0.0123096208479164,4
SamrudhNelli,9,19,0.0032051282051282055,0.0023453190002437566,0.22978346330501948,0.0,0.0008928195206162704,0.02118066274999076,8
Luxian,10,16,0.0035612535612535613,0.002522692628952102,0.206323152893557,0.0,0.000890307241981206,0.0040512893016184034,14
XNinety9,7,14,0.002492877492877493,0.0021576002677656378,0.18807807160998502,0.0,0.0008846453767095135,0.0,11
spdawson,10,19,0.0035612535612535613,0.0021701554699181448,0.22117869279355598,0.0,0.0008835559594307491,0.01277197330697053,4
cakePhone,8,20,0.002849002849002849,0.0014582201963732032,0.23121315647456334,0.0,0.0008806514053659948,0.021282608919189587,17
abuturabofficial,11,16,0.003917378917378918,0.004268513344542805,0.22074075131784893,0.0,0.0008798625739953644,0.0008456659619450317,22
oliverperboni,6,11,0.002136752136752137,0.003473712950022177,0.17455627914428803,0.0,0.0008780087653783926,0.0,31
ablzh,12,14,0.004273504273504274,0.0051137809243929,0.2505476773783732,0.0,0.0008733185572086394,0.003614729278318425,14
jelenv,12,19,0.004273504273504274,0.005347014868250855,0.2545280295589466,0.0,0.0008733040288973581,0.009710703185539087,2
wolfgangw,9,18,0.0032051282051282055,0.0021563149037467136,0.21706949916628646,0.0,0.0008581617881813664,0.014742248158254083,17
ryanschmidt,3,17,0.0010683760683760685,0.0,0.19081433794919744,0.0,0.0008545492166866619,0.030845404712375134,3
kyedavey,11,15,0.003917378917378918,0.0032756739105941866,0.2562833952800428,0.0,0.0008544108124315423,0.006477223774871039,2
martinmose,7,20,0.002492877492877493,0.0007082305396253176,0.16919176974349606,0.0,0.0008505302547693989,0.021541173579373213,1
JordanAnthonyKing,10,19,0.0035612535612535613,0.0011187631855315953,0.21263598877244272,0.0,0.0008458063341428837,0.012917808654053007,1
lentra0,8,19,0.002849002849002849,0.002138087470138343,0.22913407953443923,0.0,0.0008453342308904841,0.008393979879055167,3
riegojerey,9,18,0.0032051282051282055,0.003266239127713946,0.23113326250204275,0.0,0.0008423177804207929,0.019015214535553878,12
mtalha-codes,8,12,0.002849002849002849,0.0029702538764709665,0.20090093457903943,0.0,0.0008393097905601151,0.0,15
prgmatic,9,12,0.0032051282051282055,0.003586671264301187,0.20947300138758684,0.0,0.0008367949358736408,0.0021058921510948795,8
fabiokr,8,13,0.002849002849002849,0.002779534228689119,0.20603716669672315,0.0,0.0008339165787644525,0.004933383715235167,7
rsd,9,19,0.0032051282051282055,0.004530825986078869,0.2455353442895886,0.0,0.0008267076169139183,0.015438557185747572,19
roberto-aguilar,7,18,0.002492877492877493,0.0008236582180290606,0.16990085386865933,0.0,0.0008230934780544003,0.01525510417431267,1
coolaj86,11,15,0.003917378917378918,0.0041432929082607355,0.2249536444193414,0.0,0.0008156961138157622,0.006066604406983766,2
ankurkotwal,8,18,0.002849002849002849,0.0008626122516149811,0.21406501693924687,0.0,0.0008150091112841343,0.019872484615483053,1
douglascamata,7,21,0.002492877492877493,0.0009316188755563546,0.24533272022039676,0.0,0.0008149520334055312,0.014857201087255446,1
ankur3-101106,6,9,0.002136752136752137,0.002786320019695428,0.1869740493866979,0.0,0.0008102888693500784,0.0,28
luposlip,9,11,0.0032051282051282055,0.004196005452115786,0.21328008343751667,0.0,0.0007959367088132378,0.0,4
grimy192837465,8,10,0.002849002849002849,0.0037931818264739575,0.22204138147084207,0.0,0.0007789224085621486,0.003219958087271481,6
