colaborador,in_degree,out_degree,in_degree_weighted,out_degree_weighted,betweenness,closeness,pagerank
blazskufca,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
SamrudhNelli,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
ankurkotwal,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
eclecticc,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
taylorminton,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
iccodes,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
shelldandy,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
ElBrodino,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
guilhermetk,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
rosscondie,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
brianblakely,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
anshul12ra,1,0,3,0,0.0,0.0004789272030651341,0.00014378825231890345
not-NEK0,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
marlonmarcello,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
fhammerschmidt,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
neheb,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
rafaelbernard,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
JavierBertolino,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
githubpoet,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
cakePhone,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
jirpok,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
seanmitchell,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
ItIsCiprian,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
mheisig,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
0xProt,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
PhilIsHere,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
jonashan,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
thakur-abhijeet,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
drewhamlett,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
Sergiogd112,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
jelenv,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
mitsuhiko,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
adaryorg,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
alexhraber,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
JustinMissmahl,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
DarrenVictoriano,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
mtk3d,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
martinstork,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
DrInfinite,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
apiguy,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
anoldguy,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
icehunt,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
anime-in-the-world,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
nullndr,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
t0gun,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
abradburne,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
Serendeep,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
CantC0unt,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
cannikin,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
danielnolan,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
jkthorne,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
weierfischen,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
SatoriSec,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
vaibhav-mattoo,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
qdev0,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
mazdak,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
JamesShelley,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
Woosah,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
ttmachado,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
alexx-avdeev,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
matiasmoya,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
logannc,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
Call911plz,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
luigig44,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
wiehann,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
clauzf,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
mabq,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
carabistouflette,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
bragmore,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
kodnin,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
inffy,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
andrewjanssen,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
davide-ferrara,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
GyHUN95,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
noxidsoft,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
ptsmonteiro,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
meirdick,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
rajayonin,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
oppegard,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
blakeshall,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
Sameer292,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
manofcolombia,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
TheAhumMaitra,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
ATeal,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
joshleblanc,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
valbertoenoc,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
nikkos,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
remshams,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
Mr-Sunglasses,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
ashutoshbw,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
vander00,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
sspaeti,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
michaldziurowski,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
odnmalau,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
boozlbork,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
chrisroundhill,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
MislavPukljak,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
fabean,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
tibbe,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
D-Pagey,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
budnik,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
MidnightSlicer,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
codewhizz,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
joshuafouch,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
mykiwi,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
tuladhar,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
elpritchos,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
tubaman,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
ainslec,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
bftanase,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
geolaw,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
nonetrix,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
killeik,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
Shubham-Chy,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
aquaspy,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
innerviewer,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
andresatierf,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
saeedvaziry,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
samanshirdel,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
russell-davis,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
artfwo,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
SuspendTV,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
AurelienBoland,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
d-cas,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
gyaaniguy,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
smola,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
opswole,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
ThiaudioTT,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
prertik,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
MangelMaxime,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
RushiChaganti,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
LukasTrust,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
revan1611,1,0,2,0,0.0,0.0006385696040868454,0.0001437057248314221
LeAlencar,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
coryellcp,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
jbnunn,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
PierruMagnus,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
KR9SIS,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ehutzelman,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
oca159,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
calvinludwig,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
sjsrey,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
wriver0s,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
joonjeong,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
phanirithvij,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ghuntley,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
kieeps,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
startupfoundry,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
hsyed,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ahmetkca,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
giovantenne,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
victorbueno,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Kn0ax,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
d4n3sh,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ylluminate,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
harilvfs,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
brentdodell,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
justbispo,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
itsnumpty,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
iharsuvorau,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
yacmeno,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
deanpcmad,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
tirab,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
MrMarble,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
StorytellerCZ,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ry10hu,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Ladeby,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
etmartinkazoo,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
AhmedCharfeddine,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
IrregularPersona,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
BirajMainali,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
zigmoo,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
js,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
jmelahman,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
kyleGrealis,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
justinhhorner,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
williavs,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
osmansemir,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
czroth,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
adam-zluva,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ahowardm,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
DoKoB0512,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Cammisuli,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
koenvaneijk,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
patcito,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
skutaada,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
R1kaB3rN,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ryrobes,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
carlinhoshk,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
imvaskii,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
lmello0,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
kubos5,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
LomSeb,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
micahkepe,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
LinAnt,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
jwkicklighter,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
dcadenas,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
james-darko,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
eyadsibai,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
gustavokurtz,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
5kyguy,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
dhiman1675,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
BajaBlasta,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
y0no,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
jandrusk,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
liaobinbin,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
a-sologub,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
chancedomore,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
tomschlick,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
MatyiFKBT,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
tmkn,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
JaimeStill,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
alexandru-calinoiu,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
BraisonCrece,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
TAnomaly,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
reza866,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
RedsonBr140,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
dharmavagabond,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
adelplace,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
tarekbecker,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
segusantos,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
NeimadTL,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ardfard,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
mir-hussain,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ToniFeliudeC,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ranger-ross,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
kristofer,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
eddiedale,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
tonimarmol,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
wkoszek,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
juanchomann,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
zachasme,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
W4HO-ham,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
kashifkhan,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
sguergachi,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
adschem,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
rikkarth,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
shveeram,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
matheorism,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Penguin-SAMA,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Rattlyy,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
cassiozen,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Diing54,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Mayank-8127,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
mikailbayram,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
evanh1393,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Carloswelliton,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
grimy192837465,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
HappyNZ95,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
eososlinux,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
HadiRJ-web,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
MichaelTeeuw,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
LeoPazEs,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
wleme,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
voody77,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
fowlie,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
MK-Mike,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
kmos,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
dz0ny,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
mgbaron,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
manuelgdlvh,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
phush0,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
sxl613,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
mxraw,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
iamsameerpaudel,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
PavelAlennikov,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
taylortek91,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
keyfer,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
aliismayilov,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
mihailo-obradovic,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
illangpasandre-prog,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
bombless,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
fcmiranda,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
KrisKind75,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
mghalix,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
hirschnase,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
JoaoPedro-cody,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
iamparmjeet,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
pedroadame,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
pachuc,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
alex-305,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
KaylonR,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
the-name-romel,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
arafays,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
dhoppe,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
jankeesvw,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Esteban-Bermudez,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
system4app,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
guidovicino,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
pinionless,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
tijoseymathew,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
putueddy,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
jonwsoto,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ollymarkey,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
keydmitrij,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
hegjon,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
SOBANEJAZ,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
keithhubner,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
lukehowson,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
matt-h,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
mirzap,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
sarrietav-dev,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
scossar,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
wey-gu,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
jschulenklopper,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Michallote,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Prajwal-Prathiksh,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
marksmithsgit,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
SpaceByBlank,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
omygolly,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Atrena,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
fazzledev,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
kmf,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
nuelle16,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
p134c0d3,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
JaberChowdhury,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Coding4Hours,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
jheuing,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ncr,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
arni1981,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
d4vsanchez,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
CobyPowers,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
glauberdmo,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ernanvr,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
garovu,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
rickdotnet,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
DanielApt,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
motaz-shokry,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
rantnar,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ramlev,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
fitzzz,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
guruswarupa,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
TomRaaff,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
chantastic,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
black-adm,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ecvijil,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
nicfit,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
djmiky43,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ahmedalhulaibi,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
tillebacon,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
gjoedvad,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
cossssmin,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
SardonicSystems,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
jjeffrin,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
gasper008,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
zeinalsulaiman-cmyk,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
opiero,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
thehouseisonfire,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
adriandersen,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
Shreyas-ITB,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
vladkhard,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
j-c-m,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
phantom-kali,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
EstebanForge,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
rodrigotoledo,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
KalisterOS,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ichts,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
ljbuza,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
cstrickjacke,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
agxb001,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
g-hartmann-kanguro,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
m5lk3n,1,0,1,0,0.0,0.0009578544061302681,0.00014362319734394073
